ID,TypeObject,is_actual
192648,столовая,True
330057,магазин (отдел кулинарии),False
28793,столовая,True
190248,кафе,True
205303,кафе,False
282743,кафе,False
171305,ресторан,True
370382,кафе,False
142611,кафе,True
353466,предприятие быстрого обслуживания,False
358546,ресторан,True
166498,ресторан,True
29388,столовая,True
325868,предприятие быстрого обслуживания,False
329654,кафе,False
73199,кафе,False
346965,кафе,True
220411,кафетерий,True
288016,предприятие быстрого обслуживания,False
186837,предприятие быстрого обслуживания,True
156598,кафе,False
260213,ресторан,False
247600,кафе,True
29218,столовая,True
328560,предприятие быстрого обслуживания,False
357061,предприятие быстрого обслуживания,True
192897,столовая,True
226248,кафе,False
305656,предприятие быстрого обслуживания,False
202491,ресторан,False
74113,предприятие быстрого обслуживания,False
280047,кафетерий,False
328635,кафе,False
363145,кафе,True
282317,кафетерий,True
345181,кафетерий,False
129131,кафе,True
26227,ресторан,True
81647,ресторан,False
24016,кафе,False
152439,столовая,False
312505,кафе,True
374493,столовая,True
321614,бар,False
286637,закусочная,True
293435,кафе,False
225361,бар,True
364216,кафетерий,False
324081,кафе,False
311281,ресторан,True
291787,предприятие быстрого обслуживания,False
354429,бар,False
136043,кафе,True
358963,кафе,True
211462,кафе,False
29382,столовая,True
19853,кафе,False
284244,бар,False
370305,закусочная,False
182281,кафетерий,True
362591,кафе,True
375244,кафе,True
21084,буфет,False
343036,кафетерий,False
270744,кафе,False
149205,кафе,False
276895,буфет,False
23328,столовая,False
374161,кафе,True
357064,кафе,True
366810,закусочная,True
303824,кафе,False
366679,столовая,True
166632,кафе,False
327302,ресторан,False
310279,кафетерий,False
127908,ресторан,True
284250,бар,True
342887,предприятие быстрого обслуживания,False
331818,кафе,False
274843,кафе,False
277802,ресторан,False
79548,ресторан,True
369715,кафе,False
211416,предприятие быстрого обслуживания,False
365303,предприятие быстрого обслуживания,True
175732,бар,False
271863,кафе,True
142716,кафе,False
286206,кафе,True
138495,кафе,True
174447,кафе,False
354212,кафетерий,True
150840,столовая,True
29008,столовая,True
225976,кафе,True
328943,кафе,False
183696,ресторан,True
186885,ресторан,True
372543,кафетерий,False
283217,предприятие быстрого обслуживания,True
338053,кафе,True
315809,кафе,True
170146,кафе,False
27462,столовая,False
313233,кафе,True
319939,закусочная,False
369496,ресторан,False
283723,бар,False
342528,ресторан,True
139167,закусочная,False
373545,кафе,True
316140,кафе,True
252171,кафе,True
150838,столовая,True
143231,предприятие быстрого обслуживания,False
288375,кафе,False
164696,магазин (отдел кулинарии),False
327850,кафе,False
29353,столовая,False
271822,кафе,False
25309,ресторан,True
138725,кафе,True
306526,кафетерий,True
29259,столовая,False
157401,кафе,False
201689,бар,False
285571,кафе,True
129900,столовая,True
372079,предприятие быстрого обслуживания,False
261715,кафе,False
309028,предприятие быстрого обслуживания,True
303131,кафе,True
332115,ресторан,False
318495,кафетерий,True
290831,кафе,True
343106,столовая,True
337377,кафе,True
27451,столовая,True
214896,кафе,True
346543,предприятие быстрого обслуживания,False
358046,кафе,False
346026,предприятие быстрого обслуживания,True
265081,кафе,True
257601,кафе,True
343208,кафе,False
310508,кафе,True
327495,ресторан,True
270334,столовая,False
80709,кафе,False
27413,столовая,False
309792,предприятие быстрого обслуживания,True
290540,кафе,True
344115,кафе,True
286636,кафе,True
26215,ресторан,True
29226,столовая,False
129236,ресторан,False
305257,закусочная,True
186999,кафетерий,False
297316,ресторан,False
221055,кафе,False
342899,кафе,True
302845,ресторан,True
24108,кафе,True
23493,кафе,True
322612,кафетерий,False
20133,ресторан,False
326019,кафе,True
28656,буфет,False
306513,кафе,False
29588,столовая,False
303179,кафе,False
299804,ресторан,False
196015,предприятие быстрого обслуживания,True
359542,бар,True
245943,кафе,False
28633,столовая,True
28816,столовая,False
28967,столовая,False
23715,столовая,True
367004,кафе,True
230646,кафе,False
367607,кафе,False
311000,кафе,False
327311,ресторан,True
375534,предприятие быстрого обслуживания,True
303093,ресторан,True
311301,бар,False
20248,бар,False
139286,ресторан,True
278836,кафетерий,True
160144,кафе,False
367299,кафетерий,False
357044,кафе,False
29245,столовая,False
249941,бар,True
303443,бар,False
158488,бар,False
153792,буфет,True
342094,закусочная,True
186394,предприятие быстрого обслуживания,False
324164,закусочная,False
29046,столовая,True
367594,предприятие быстрого обслуживания,True
359516,предприятие быстрого обслуживания,False
359017,предприятие быстрого обслуживания,True
23884,предприятие быстрого обслуживания,False
348567,предприятие быстрого обслуживания,True
306309,бар,True
221965,предприятие быстрого обслуживания,True
69389,кафе,True
342216,кафе,False
325330,кафе,True
27182,ресторан,True
216396,кафе,False
201147,предприятие быстрого обслуживания,False
305931,кафе,True
210467,кафе,True
125639,кафе,True
21463,буфет,False
180785,кафе,False
320949,предприятие быстрого обслуживания,False
370789,бар,True
247450,кафетерий,True
45561,кафе,True
27242,ресторан,True
221426,кафе,False
367655,предприятие быстрого обслуживания,False
373279,кафе,False
28986,столовая,True
252049,кафе,False
317881,кафе,True
79550,ресторан,False
314286,предприятие быстрого обслуживания,False
289138,ресторан,True
374170,предприятие быстрого обслуживания,False
22552,ресторан,True
254481,кафетерий,False
372056,бар,True
266213,кафе,False
142844,кафе,True
375409,кафе,True
264607,ресторан,True
370897,кафе,False
359295,кафе,False
289469,кафе,False
258205,предприятие быстрого обслуживания,True
114474,бар,False
314667,кафетерий,False
365729,магазин (отдел кулинарии),True
271797,ресторан,False
233766,кафе,True
302733,предприятие быстрого обслуживания,False
208599,кафе,True
174946,закусочная,False
22440,кафе,True
291423,предприятие быстрого обслуживания,True
145635,предприятие быстрого обслуживания,False
27360,столовая,True
289481,кафе,True
23647,столовая,False
348761,кафе,False
25788,закусочная,True
141396,кафе,True
255457,магазин (отдел кулинарии),False
332111,кафе,False
290214,кафе,False
357845,кафе,False
178424,кафе,True
186862,ресторан,False
338535,буфет,True
370045,кафетерий,True
303965,кафе,True
259472,кафе,False
288052,ресторан,True
187885,бар,True
314272,ресторан,True
364787,кафе,False
308621,предприятие быстрого обслуживания,True
272248,предприятие быстрого обслуживания,True
356485,бар,False
279326,бар,False
275128,ресторан,True
345160,предприятие быстрого обслуживания,False
337831,предприятие быстрого обслуживания,True
28993,столовая,True
366245,кафе,True
329554,предприятие быстрого обслуживания,True
295085,предприятие быстрого обслуживания,True
297087,кафе,False
28135,столовая,False
244526,бар,True
359407,кафе,True
359798,кафе,False
309711,кафе,True
27503,столовая,True
20705,бар,True
29594,столовая,True
148560,ресторан,False
339485,ресторан,False
278158,предприятие быстрого обслуживания,True
21419,буфет,True
265721,кафе,False
343626,ресторан,True
196584,ресторан,False
210907,кафе,False
175576,бар,True
355809,бар,True
290167,кафе,True
142938,ресторан,True
185047,кафе,False
28795,столовая,True
27251,предприятие быстрого обслуживания,True
21441,столовая,True
71506,кафе,False
190543,кафе,False
371326,кафе,False
172135,кафетерий,True
315713,кафетерий,False
23750,столовая,True
204444,ресторан,True
285759,магазин (отдел кулинарии),True
312857,предприятие быстрого обслуживания,False
330039,кафе,True
20973,столовая,False
375905,кафе,True
345154,кафе,False
329770,предприятие быстрого обслуживания,False
274369,предприятие быстрого обслуживания,True
27903,кафе,True
337359,предприятие быстрого обслуживания,False
27574,столовая,True
358897,кафе,True
308886,кафе,True
311216,предприятие быстрого обслуживания,False
284194,ресторан,True
349504,предприятие быстрого обслуживания,True
344749,кафе,True
343574,кафе,True
263299,столовая,True
367950,кафе,False
286602,ресторан,False
325771,кафе,False
143534,столовая,False
313776,кафе,False
206861,кафетерий,True
275740,предприятие быстрого обслуживания,True
318666,кафе,False
280108,кафе,True
26295,ресторан,False
172680,предприятие быстрого обслуживания,False
323349,кафе,False
28487,кафе,True
323221,кафе,True
363107,предприятие быстрого обслуживания,False
342554,предприятие быстрого обслуживания,True
308923,предприятие быстрого обслуживания,True
24151,кафе,False
194309,кафе,False
362569,предприятие быстрого обслуживания,True
190838,кафе,False
21585,столовая,True
343096,столовая,False
187503,предприятие быстрого обслуживания,False
185045,кафе,True
188732,ресторан,True
339550,бар,False
349564,закусочная,False
310012,кафетерий,True
20106,предприятие быстрого обслуживания,False
141385,ресторан,False
374987,ресторан,False
321095,магазин (отдел кулинарии),False
311063,кафе,True
29474,столовая,True
325807,магазин (отдел кулинарии),True
337458,магазин (отдел кулинарии),True
181686,предприятие быстрого обслуживания,True
325495,кафе,False
319015,кафе,False
29263,столовая,True
23993,кафе,True
314269,предприятие быстрого обслуживания,False
222812,кафе,False
112178,предприятие быстрого обслуживания,True
29405,столовая,True
349060,кафе,True
288210,предприятие быстрого обслуживания,False
332256,кафе,True
311962,кафетерий,True
326673,кафетерий,True
286088,предприятие быстрого обслуживания,False
266596,кафетерий,False
374554,кафе,False
349233,кафетерий,True
290534,ресторан,False
297887,предприятие быстрого обслуживания,True
26592,ресторан,False
147916,предприятие быстрого обслуживания,True
131669,кафе,True
275187,кафе,True
316520,закусочная,False
163273,кафе,False
259245,ресторан,True
374396,предприятие быстрого обслуживания,True
22719,ресторан,False
25968,предприятие быстрого обслуживания,False
310182,кафетерий,False
29053,столовая,True
200384,предприятие быстрого обслуживания,True
91252,предприятие быстрого обслуживания,False
303509,кафе,True
227425,предприятие быстрого обслуживания,False
284016,бар,False
170208,кафетерий,True
219630,предприятие быстрого обслуживания,True
290196,кафе,True
226093,кафе,True
183477,закусочная,True
318960,кафе,True
286094,кафе,True
364374,кафетерий,True
82991,кафе,False
342263,бар,False
284898,кафе,True
220559,предприятие быстрого обслуживания,False
220473,ресторан,True
27547,столовая,False
276805,кафетерий,True
329567,бар,False
19941,кафе,False
232042,кафе,False
69508,предприятие быстрого обслуживания,True
362605,магазин (отдел кулинарии),False
27549,столовая,True
331435,кафе,True
179886,кафе,True
211949,кафе,True
293059,предприятие быстрого обслуживания,False
24691,кафе,True
182207,кафе,True
288690,кафе,False
281762,кафе,True
184516,магазин (отдел кулинарии),True
25826,ресторан,False
309788,предприятие быстрого обслуживания,False
302989,закусочная,True
175041,бар,True
170359,предприятие быстрого обслуживания,False
363445,кафетерий,False
294922,ресторан,False
24311,кафе,True
177035,ресторан,True
202961,бар,False
169088,кафе,False
338307,кафе,False
230244,кафе,False
252068,кафетерий,True
237116,предприятие быстрого обслуживания,True
258021,кафетерий,True
29452,столовая,False
325645,кафетерий,False
23852,кафе,False
19918,кафе,True
69457,ресторан,False
242388,столовая,True
312128,ресторан,True
356996,бар,True
320515,кафе,False
374320,кафе,True
358997,предприятие быстрого обслуживания,False
138018,столовая,True
189638,ресторан,True
330418,ресторан,True
230009,столовая,True
313168,кафетерий,True
274944,кафе,True
346930,предприятие быстрого обслуживания,True
285585,кафе,False
289251,предприятие быстрого обслуживания,False
201022,кафетерий,False
314148,кафе,True
73387,кафе,False
256164,столовая,False
289572,ресторан,False
28618,столовая,True
21252,буфет,False
269471,предприятие быстрого обслуживания,False
327108,предприятие быстрого обслуживания,True
138023,буфет,True
145575,кафе,True
185824,магазин (отдел кулинарии),True
140790,ресторан,False
263694,кафе,True
318514,кафе,False
209267,кафе,False
327452,буфет,True
127987,ресторан,False
25713,кафе,False
369374,кафе,False
288761,предприятие быстрого обслуживания,True
240357,кафетерий,False
74735,кафе,False
362288,кафе,False
346740,кафе,False
190908,ресторан,False
326900,ресторан,True
213851,ресторан,True
23504,кафе,True
353019,кафе,True
294125,бар,True
27403,столовая,True
351819,предприятие быстрого обслуживания,True
29117,столовая,True
263557,предприятие быстрого обслуживания,False
251845,магазин (отдел кулинарии),False
193028,предприятие быстрого обслуживания,False
374676,кафе,True
277455,кафе,False
193317,предприятие быстрого обслуживания,True
317058,кафе,True
247714,предприятие быстрого обслуживания,False
183257,ресторан,True
27911,столовая,False
342395,кафе,False
69829,кафе,True
140795,ресторан,False
357139,кафе,True
324525,кафе,False
325291,ресторан,True
363502,бар,True
317990,кафетерий,False
362790,ресторан,True
331903,кафе,True
128934,ресторан,False
368269,предприятие быстрого обслуживания,False
276663,предприятие быстрого обслуживания,True
362276,кафе,False
172519,кафе,False
229352,кафе,True
148305,кафе,False
142835,ресторан,True
152164,буфет,False
326049,закусочная,True
299181,кафе,False
368730,кафе,True
301125,кафе,True
221057,буфет,True
272224,предприятие быстрого обслуживания,True
359400,кафе,True
364939,предприятие быстрого обслуживания,True
21586,столовая,True
298207,кафе,False
138542,ресторан,True
29097,столовая,True
359204,кафе,False
268145,кафе,True
311979,предприятие быстрого обслуживания,False
314966,кафетерий,False
337321,предприятие быстрого обслуживания,False
366184,предприятие быстрого обслуживания,True
309265,ресторан,True
29632,столовая,True
342657,кафе,False
302293,кафетерий,True
200763,предприятие быстрого обслуживания,False
359560,кафе,False
294033,предприятие быстрого обслуживания,False
28931,столовая,False
321131,предприятие быстрого обслуживания,False
339666,кафе,True
276682,закусочная,False
22812,ресторан,False
27521,столовая,False
178700,кафетерий,True
360571,кафетерий,False
330724,предприятие быстрого обслуживания,False
211215,предприятие быстрого обслуживания,True
375459,кафе,False
347788,предприятие быстрого обслуживания,False
348888,кафетерий,False
276429,кафе,True
237138,магазин (отдел кулинарии),True
183982,предприятие быстрого обслуживания,True
307057,кафе,True
219135,закусочная,True
165924,бар,False
243790,столовая,False
320826,закусочная,True
290208,кафетерий,False
271025,кафе,False
231682,кафетерий,False
28050,столовая,True
361508,кафетерий,True
296309,бар,True
258190,кафе,False
313579,кафетерий,False
372890,кафе,True
269979,кафе,False
371484,кафе,False
24330,кафе,True
190319,предприятие быстрого обслуживания,True
19856,предприятие быстрого обслуживания,False
318154,кафе,True
367152,столовая,False
132835,кафе,False
358976,закусочная,False
363863,магазин (отдел кулинарии),True
290026,кафе,True
19708,буфет,False
313972,кафе,False
324996,кафетерий,True
233233,кафе,False
27085,ресторан,False
285906,предприятие быстрого обслуживания,True
26960,кафе,True
259064,кафетерий,True
298661,кафе,True
344046,кафетерий,True
286699,кафе,False
21913,кафе,False
344319,ресторан,True
366525,предприятие быстрого обслуживания,False
25882,ресторан,True
169645,кафе,True
290828,ресторан,True
289801,ресторан,False
162018,кафе,False
325843,кафетерий,True
329063,кафе,True
187739,кафе,True
305124,кафе,False
346636,предприятие быстрого обслуживания,False
28763,столовая,True
221784,предприятие быстрого обслуживания,False
148419,кафе,True
353384,кафетерий,False
177209,магазин (отдел кулинарии),False
363947,кафетерий,False
28738,столовая,False
263136,кафе,True
168394,ресторан,False
356318,предприятие быстрого обслуживания,True
338701,кафе,True
275075,кафе,False
52624,ресторан,False
210091,столовая,False
305323,кафе,True
26402,предприятие быстрого обслуживания,False
331697,кафетерий,True
353636,бар,False
348377,кафе,False
351799,кафе,False
29191,столовая,False
214468,предприятие быстрого обслуживания,True
20871,буфет,True
28437,столовая,False
175151,закусочная,True
266219,ресторан,True
309559,кафе,True
27598,столовая,True
256423,предприятие быстрого обслуживания,True
332237,закусочная,False
369021,кафе,True
351554,кафетерий,True
242231,кафетерий,False
310083,кафетерий,True
320613,закусочная,False
23849,столовая,False
362547,предприятие быстрого обслуживания,False
270461,кафе,True
277313,кафе,False
372307,кафетерий,True
23838,столовая,False
360031,предприятие быстрого обслуживания,True
294992,кафе,False
288065,кафе,True
312516,ресторан,True
231229,предприятие быстрого обслуживания,True
173427,столовая,True
270157,предприятие быстрого обслуживания,False
168712,предприятие быстрого обслуживания,True
308851,предприятие быстрого обслуживания,False
285135,предприятие быстрого обслуживания,False
307158,предприятие быстрого обслуживания,True
261543,предприятие быстрого обслуживания,True
74898,ресторан,True
272255,предприятие быстрого обслуживания,True
305263,кафе,True
341152,кафе,False
202138,кафе,True
228526,кафе,False
155560,кафе,True
303866,кафе,False
140487,кафе,False
171174,закусочная,True
155741,ресторан,False
149196,кафе,True
302631,бар,False
343108,столовая,True
156418,предприятие быстрого обслуживания,False
296563,кафетерий,False
310442,ресторан,True
133481,кафе,False
297578,кафе,False
131706,предприятие быстрого обслуживания,True
313387,ресторан,False
201872,кафе,False
21204,бар,True
240999,кафе,False
311536,кафе,False
239265,столовая,True
29284,столовая,False
318866,кафе,False
204981,кафе,False
322012,предприятие быстрого обслуживания,False
362529,бар,False
373574,кафе,True
277403,кафе,False
309043,кафе,True
226903,ресторан,True
302594,кафе,True
319224,магазин (отдел кулинарии),True
345062,магазин (отдел кулинарии),True
152821,предприятие быстрого обслуживания,True
182966,кафе,False
23515,столовая,True
353769,кафе,True
374795,ресторан,False
287494,ресторан,True
242376,столовая,True
337256,кафе,False
280921,ресторан,True
300337,кафе,False
206473,кафе,False
253149,кафе,True
152191,буфет,True
359338,кафе,True
21014,буфет,False
267907,кафе,True
367320,кафетерий,False
180808,предприятие быстрого обслуживания,True
323234,кафетерий,True
137330,ресторан,False
167185,ресторан,True
277178,бар,False
220572,предприятие быстрого обслуживания,False
270132,кафе,True
309040,кафе,False
300164,ресторан,True
283325,кафе,True
152764,кафе,True
315507,кафе,False
347813,кафетерий,False
318247,кафе,False
311319,кафе,True
199194,кафетерий,True
311768,предприятие быстрого обслуживания,True
21049,бар,False
282863,кафе,False
196390,кафетерий,True
256033,предприятие быстрого обслуживания,False
266586,кафе,False
358200,кафетерий,False
324706,ресторан,True
29764,ресторан,False
240561,кафе,False
192919,кафетерий,True
28840,буфет,True
202703,кафе,False
26176,ресторан,True
349790,кафетерий,True
323215,кафе,False
254398,кафе,False
358796,предприятие быстрого обслуживания,True
356172,кафе,True
160329,предприятие быстрого обслуживания,True
278983,бар,False
290567,кафетерий,False
366691,бар,True
249318,закусочная,False
22284,кафе,False
172512,кафе,True
271572,предприятие быстрого обслуживания,True
361672,кафе,False
170938,бар,False
145573,ресторан,False
371431,предприятие быстрого обслуживания,False
20418,бар,True
339897,ресторан,False
267876,кафетерий,True
346283,кафе,False
24192,ресторан,True
352202,ресторан,False
370974,закусочная,False
374927,кафе,False
348656,кафе,True
27569,буфет,True
28858,столовая,False
29817,ресторан,True
342166,предприятие быстрого обслуживания,False
318697,магазин (отдел кулинарии),True
374608,кафе,False
275621,кафе,True
284608,предприятие быстрого обслуживания,True
141361,кафе,False
23255,столовая,False
375522,кафетерий,True
177246,ресторан,True
328940,ресторан,False
328283,кафе,False
365073,кафе,False
338488,бар,True
23600,буфет,False
369353,кафе,False
221374,кафе,False
371741,ресторан,False
351343,кафе,False
22421,кафе,True
367491,кафетерий,True
325322,кафе,True
184680,кафе,False
152526,ресторан,False
168694,ресторан,False
374549,кафетерий,True
71038,ресторан,True
75471,кафе,True
26678,кафе,True
192890,кафетерий,False
307534,ресторан,True
311251,кафе,False
371350,кафе,False
178173,кафе,False
289744,кафетерий,False
20305,предприятие быстрого обслуживания,False
281628,кафе,False
72293,ресторан,True
326543,бар,False
26301,предприятие быстрого обслуживания,False
20972,буфет,False
369369,кафе,True
326360,кафе,False
346985,предприятие быстрого обслуживания,True
286648,бар,True
74624,кафе,True
325403,ресторан,False
171225,кафе,True
21636,предприятие быстрого обслуживания,False
119554,кафе,False
347780,кафе,False
210290,предприятие быстрого обслуживания,False
144250,кафе,True
212613,кафе,False
91156,предприятие быстрого обслуживания,False
347727,кафе,False
261401,кафе,True
361621,кафетерий,True
339033,кафетерий,True
289942,кафе,True
359449,кафе,True
369896,кафе,True
83682,ресторан,True
374756,магазин (отдел кулинарии),False
276369,предприятие быстрого обслуживания,True
283055,бар,False
84755,кафе,False
207522,кафе,True
210207,ресторан,False
356964,кафе,True
256175,столовая,False
186039,закусочная,False
359200,предприятие быстрого обслуживания,True
342043,кафе,False
277813,кафе,False
331879,кафе,False
197252,кафе,False
227553,кафетерий,True
301847,кафетерий,True
154372,кафе,True
81642,кафе,True
159055,кафе,True
125359,ресторан,False
160623,кафе,True
163518,кафе,True
288302,кафетерий,False
343560,буфет,False
152335,столовая,False
26042,ресторан,False
21444,столовая,True
89005,ресторан,False
210723,предприятие быстрого обслуживания,True
370982,кафе,False
247667,буфет,True
361246,кафе,False
266587,кафе,False
359138,кафетерий,True
329745,магазин (отдел кулинарии),False
329200,кафетерий,True
362321,кафетерий,False
309152,кафетерий,True
370713,кафетерий,False
327899,кафе,True
316597,кафе,False
359514,предприятие быстрого обслуживания,False
371875,предприятие быстрого обслуживания,True
370519,кафе,True
304206,кафе,True
373669,закусочная,False
311201,кафе,False
312078,предприятие быстрого обслуживания,True
201642,кафе,False
158879,кафе,True
170430,кафе,False
369531,предприятие быстрого обслуживания,False
281545,ресторан,False
322890,кафе,False
325509,кафе,True
370635,магазин (отдел кулинарии),False
69867,кафе,True
362549,кафе,True
84028,кафе,True
352096,кафе,True
157820,кафе,True
353179,предприятие быстрого обслуживания,False
203081,магазин (отдел кулинарии),False
150537,кафе,True
259643,кафетерий,False
156605,кафе,True
177037,ресторан,False
246791,кафе,True
324078,ресторан,False
21496,столовая,False
359480,предприятие быстрого обслуживания,False
367609,кафе,True
83153,кафе,False
207577,кафе,False
339699,кафетерий,True
322547,бар,True
80943,ресторан,False
292511,ресторан,True
302860,кафе,False
368690,закусочная,True
28364,столовая,False
228737,закусочная,False
127892,ресторан,False
29048,столовая,False
257338,столовая,True
309537,бар,True
302180,кафетерий,False
338926,кафе,True
170820,бар,True
373158,столовая,True
170636,закусочная,False
185355,предприятие быстрого обслуживания,True
329089,кафе,False
331599,предприятие быстрого обслуживания,False
22297,предприятие быстрого обслуживания,True
240420,кафе,False
146589,предприятие быстрого обслуживания,False
152162,бар,False
152159,кафе,False
81498,ресторан,True
169941,предприятие быстрого обслуживания,True
130983,ресторан,True
125275,кафе,False
368262,кафетерий,True
149677,кафе,True
289357,кафетерий,True
276496,кафе,False
329476,ресторан,True
373252,кафе,True
357484,кафетерий,True
298842,предприятие быстрого обслуживания,True
254674,ресторан,True
294610,бар,False
23489,кафе,True
24395,кафе,True
261228,кафетерий,True
374034,предприятие быстрого обслуживания,True
317613,предприятие быстрого обслуживания,False
29652,кафе,True
23511,столовая,True
261552,ресторан,True
153543,ресторан,True
367027,кафе,False
295442,предприятие быстрого обслуживания,True
200426,столовая,False
191949,предприятие быстрого обслуживания,False
367501,кафетерий,False
149220,кафе,True
22868,ресторан,False
170269,бар,False
291108,кафе,True
363457,предприятие быстрого обслуживания,False
290020,магазин (отдел кулинарии),True
311307,кафе,False
370255,кафе,False
151105,кафе,False
279305,кафетерий,True
329375,ресторан,True
307018,ресторан,False
25755,бар,False
167007,кафе,False
273842,кафе,True
375144,предприятие быстрого обслуживания,True
21390,столовая,True
351710,предприятие быстрого обслуживания,False
98711,ресторан,False
343113,столовая,True
20337,бар,True
281879,предприятие быстрого обслуживания,True
366580,ресторан,False
375154,предприятие быстрого обслуживания,True
260577,кафе,True
328028,кафетерий,True
282850,закусочная,True
345034,предприятие быстрого обслуживания,True
23548,столовая,False
352666,столовая,True
323925,кафе,True
197043,предприятие быстрого обслуживания,True
21548,столовая,True
22338,предприятие быстрого обслуживания,True
323253,кафе,True
348674,предприятие быстрого обслуживания,True
359389,кафе,True
363337,предприятие быстрого обслуживания,False
344769,закусочная,False
347975,кафе,True
70281,кафе,True
29265,столовая,False
347382,предприятие быстрого обслуживания,False
20507,ресторан,False
196277,предприятие быстрого обслуживания,True
312157,ресторан,True
182800,ресторан,True
340010,кафе,False
153371,столовая,True
374452,кафе,True
326774,кафе,True
193175,бар,False
358862,столовая,False
136382,буфет,False
306018,бар,False
28836,столовая,False
373832,кафетерий,False
332228,предприятие быстрого обслуживания,True
283288,предприятие быстрого обслуживания,True
240421,предприятие быстрого обслуживания,True
275019,кафе,False
29425,столовая,False
311228,бар,True
329917,кафе,False
370909,кафе,True
305936,кафе,True
271235,кафетерий,False
347018,предприятие быстрого обслуживания,True
350207,предприятие быстрого обслуживания,False
332290,кафе,True
247790,кафетерий,True
372089,кафетерий,True
310667,закусочная,False
357010,кафе,True
337814,столовая,True
306232,закусочная,False
365167,бар,False
369177,предприятие быстрого обслуживания,False
27833,столовая,True
304147,кафетерий,False
19857,кафе,False
179954,кафе,True
202605,кафетерий,True
331609,ресторан,True
284911,кафе,True
144327,кафе,False
27474,столовая,False
19724,столовая,True
330215,закусочная,False
311318,бар,False
26015,кафе,True
185736,бар,False
23969,кафе,True
356043,кафе,False
319572,ресторан,False
338476,предприятие быстрого обслуживания,False
295348,кафетерий,False
341072,кафе,False
154746,кафе,False
331123,предприятие быстрого обслуживания,False
245697,ресторан,False
173593,кафетерий,False
253754,кафетерий,True
283058,закусочная,True
370666,предприятие быстрого обслуживания,False
313451,предприятие быстрого обслуживания,True
303356,кафетерий,False
27581,столовая,False
214551,предприятие быстрого обслуживания,False
19923,столовая,False
338544,буфет,False
358538,предприятие быстрого обслуживания,True
302645,кафетерий,False
308871,кафе,False
340004,кафе,True
340909,закусочная,True
278485,предприятие быстрого обслуживания,True
23850,столовая,True
167278,кафе,False
24698,кафе,True
26005,ресторан,False
173794,кафетерий,True
210551,кафе,False
192985,магазин (отдел кулинарии),True
24414,кафе,False
169662,кафе,True
243332,кафе,False
328056,кафе,True
145150,магазин (отдел кулинарии),False
127914,кафе,False
290708,кафетерий,True
29424,столовая,True
69509,кафе,False
25096,кафе,False
362459,предприятие быстрого обслуживания,False
152185,столовая,True
359439,предприятие быстрого обслуживания,True
283854,кафе,False
278525,кафе,True
23903,кафе,True
331935,кафе,False
362561,кафе,False
200142,кафе,True
354243,кафе,True
340189,предприятие быстрого обслуживания,False
89600,бар,True
327237,предприятие быстрого обслуживания,True
136563,столовая,False
297813,предприятие быстрого обслуживания,False
359637,кафе,False
366651,магазин (отдел кулинарии),True
260186,кафетерий,True
23818,столовая,False
354967,кафе,True
141323,ресторан,True
238037,буфет,False
273814,кафе,False
227971,ресторан,False
262430,столовая,False
321947,кафе,True
318935,кафетерий,False
257352,ресторан,True
367086,кафе,True
27163,ресторан,True
69894,кафе,False
204577,кафе,True
339229,кафе,True
207659,предприятие быстрого обслуживания,False
347585,кафе,False
337362,предприятие быстрого обслуживания,False
375960,предприятие быстрого обслуживания,True
257719,кафетерий,True
343483,кафе,True
256126,столовая,False
163993,ресторан,False
311408,кафе,True
297260,кафетерий,False
59032,кафе,False
315480,кафе,True
162573,кафе,True
373702,кафетерий,True
361040,кафе,False
342231,кафе,True
26741,ресторан,False
204427,кафе,True
295455,буфет,True
288136,кафе,True
357407,кафе,False
367292,кафе,False
21435,столовая,True
302680,кафе,False
365257,кафе,False
21376,буфет,False
223862,кафе,False
314659,столовая,False
257463,кафетерий,True
282031,кафе,False
340113,ресторан,False
282897,магазин (отдел кулинарии),False
358930,кафе,False
370954,кафе,False
271531,кафе,False
140727,бар,True
26846,ресторан,True
359562,предприятие быстрого обслуживания,False
152523,кафе,True
247006,ресторан,False
193685,ресторан,True
243752,ресторан,True
167447,закусочная,False
285569,кафе,True
307878,кафе,True
315565,кафе,True
297829,кафе,True
283235,кафе,True
316282,бар,True
339110,предприятие быстрого обслуживания,False
289565,ресторан,True
29325,столовая,True
329438,кафетерий,False
264959,магазин (отдел кулинарии),True
245266,закусочная,True
360389,предприятие быстрого обслуживания,True
21485,буфет,False
308857,кафе,True
190295,столовая,False
307760,предприятие быстрого обслуживания,False
351802,кафе,False
26565,ресторан,False
273560,кафетерий,False
211432,предприятие быстрого обслуживания,False
22946,ресторан,False
23886,столовая,False
250463,кафе,True
290197,кафе,True
372684,кафе,True
189891,предприятие быстрого обслуживания,False
200583,ресторан,False
223858,кафе,False
28625,столовая,True
373876,кафетерий,False
303533,бар,False
207593,ресторан,True
25056,кафе,True
361600,предприятие быстрого обслуживания,False
310273,бар,False
324995,предприятие быстрого обслуживания,True
104794,ресторан,False
313676,кафе,True
329030,кафе,False
155229,кафе,True
321366,кафе,False
297080,кафе,True
29131,столовая,True
349127,кафе,False
338015,кафе,False
284988,ресторан,False
345424,кафетерий,False
127544,кафе,True
275291,кафе,True
269336,ресторан,False
314515,кафе,False
168767,бар,True
301022,ресторан,True
343109,столовая,True
319124,кафетерий,False
315202,закусочная,False
146123,кафе,True
